AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190704_000000.WAV,GRABADOR-SDZG-AM-1,20190704_000000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 00:00,60.00046875,,Recorded at 00:00:00 04/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.7V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:31:46-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190619_012000.WAV,GRABADOR-SDZG-AM-1,20190619_012000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 01:20,60.00046875,,Recorded at 01:20:00 19/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:24:05-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190620_025000.WAV,GRABADOR-SDZG-AM-1,20190620_025000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 02:50,60.00046875,,Recorded at 02:50:00 20/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:28:55-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190621_035000.WAV,GRABADOR-SDZG-AM-1,20190621_035000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 03:50,60.00046875,,Recorded at 03:50:00 21/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:33:37-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190703_041000.WAV,GRABADOR-SDZG-AM-1,20190703_041000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 04:10,60.00046875,,Recorded at 04:10:00 03/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:28:01-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190705_052000.WAV,GRABADOR-SDZG-AM-1,20190705_052000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 05:20,60.00046875,,Recorded at 05:20:00 05/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:37:15-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190627_064000.WAV,GRABADOR-SDZG-AM-1,20190627_064000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 06:40,60.00046875,,Recorded at 06:40:00 27/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:01:19-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190622_070000.WAV,GRABADOR-SDZG-AM-1,20190622_070000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 07:00,60.00046875,,Recorded at 07:00:00 22/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:38:42-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190627_085000.WAV,GRABADOR-SDZG-AM-1,20190627_085000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 08:50,60.00046875,,Recorded at 08:50:00 27/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:01:43-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190626_094000.WAV,GRABADOR-SDZG-AM-1,20190626_094000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 09:40,60.00046875,,Recorded at 09:40:00 26/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:57:20-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190627_105000.WAV,GRABADOR-SDZG-AM-1,20190627_105000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 10:50,60.00046875,,Recorded at 10:50:00 27/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:02:06-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190627_115000.WAV,GRABADOR-SDZG-AM-1,20190627_115000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 11:50,60.00046875,,Recorded at 11:50:00 27/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:02:17-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190621_122000.WAV,GRABADOR-SDZG-AM-1,20190621_122000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 12:20,60.00046875,,Recorded at 12:20:00 21/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:35:13-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190617_132000.WAV,GRABADOR-SDZG-AM-1,20190617_132000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 13:20,60.00046875,,Recorded at 13:20:00 17/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:17:20-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190628_142000.WAV,GRABADOR-SDZG-AM-1,20190628_142000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 14:20,60.00046875,,Recorded at 14:20:00 28/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:07:15-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190624_154000.WAV,GRABADOR-SDZG-AM-1,20190624_154000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 15:40,60.00046875,,Recorded at 15:40:00 24/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:49:24-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190625_164000.WAV,GRABADOR-SDZG-AM-1,20190625_164000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 16:40,60.00046875,,Recorded at 16:40:00 25/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:54:09-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190616_170000.WAV,GRABADOR-SDZG-AM-1,20190616_170000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 17:00,60.00046875,,Recorded at 17:00:00 16/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.7V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:13:33-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190702_184000.WAV,GRABADOR-SDZG-AM-1,20190702_184000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 18:40,60.00046875,,Recorded at 18:40:00 02/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:26:13-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190617_195000.WAV,GRABADOR-SDZG-AM-1,20190617_195000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 19:50,60.00046875,,Recorded at 19:50:00 17/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:18:33-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190705_202000.WAV,GRABADOR-SDZG-AM-1,20190705_202000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 20:20,60.00046875,,Recorded at 20:20:00 05/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:38:33-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190625_215000.WAV,GRABADOR-SDZG-AM-1,20190625_215000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 21:50,60.00046875,,Recorded at 21:50:00 25/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:55:07-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190626_221000.WAV,GRABADOR-SDZG-AM-1,20190626_221000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 22:10,60.00046875,,Recorded at 22:10:00 26/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:59:42-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190702_230000.WAV,GRABADOR-SDZG-AM-1,20190702_230000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 23:00,60.00046875,,Recorded at 23:00:00 02/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:27:02-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190613_004000.WAV,GRABADOR-SDZG-AM-10,20190613_004000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 00:40,60.00046875,,Recorded at 00:40:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:53:42-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190616_011000.WAV,GRABADOR-SDZG-AM-10,20190616_011000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 01:10,60.00046875,,Recorded at 01:10:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:07:19-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190628_023000.WAV,GRABADOR-SDZG-AM-10,20190628_023000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 02:30,60.00046875,,Recorded at 02:30:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.7V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:01:43-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190625_035000.WAV,GRABADOR-SDZG-AM-10,20190625_035000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 03:50,60.00046875,,Recorded at 03:50:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:48:22-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190624_042000.WAV,GRABADOR-SDZG-AM-10,20190624_042000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 04:20,60.00046875,,Recorded at 04:20:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:43:57-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190624_051000.WAV,GRABADOR-SDZG-AM-10,20190624_051000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 05:10,60.00046875,,Recorded at 05:10:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:44:06-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190618_060000.WAV,GRABADOR-SDZG-AM-10,20190618_060000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 06:00,60.00046875,,Recorded at 06:00:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:17:13-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190629_074000.WAV,GRABADOR-SDZG-AM-10,20190629_074000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 07:40,60.00046875,,Recorded at 07:40:00 29/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:07:11-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190614_080000.WAV,GRABADOR-SDZG-AM-10,20190614_080000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 08:00,60.00046875,,Recorded at 08:00:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:59:36-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190620_092000.WAV,GRABADOR-SDZG-AM-10,20190620_092000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 09:20,60.00046875,,Recorded at 09:20:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:26:50-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190620_103000.WAV,GRABADOR-SDZG-AM-10,20190620_103000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 10:30,60.00046875,,Recorded at 10:30:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:27:03-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190624_110000.WAV,GRABADOR-SDZG-AM-10,20190624_110000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 11:00,60.00046875,,Recorded at 11:00:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:45:12-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190620_123000.WAV,GRABADOR-SDZG-AM-10,20190620_123000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 12:30,60.00046875,,Recorded at 12:30:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:27:25-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190611_131000.WAV,GRABADOR-SDZG-AM-10,20190611_131000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 13:10,60.00046875,,Recorded at 13:10:00 11/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.7V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:47:04-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190624_143000.WAV,GRABADOR-SDZG-AM-10,20190624_143000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 14:30,60.00046875,,Recorded at 14:30:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:45:51-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190619_152000.WAV,GRABADOR-SDZG-AM-10,20190619_152000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 15:20,60.00046875,,Recorded at 15:20:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:23:27-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190629_164000.WAV,GRABADOR-SDZG-AM-10,20190629_164000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 16:40,60.00046875,,Recorded at 16:40:00 29/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:44:45-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190617_175000.WAV,GRABADOR-SDZG-AM-10,20190617_175000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 17:50,60.00046875,,Recorded at 17:50:00 17/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:14:57-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190613_185000.WAV,GRABADOR-SDZG-AM-10,20190613_185000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 18:50,60.00046875,,Recorded at 18:50:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:57:07-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190617_191000.WAV,GRABADOR-SDZG-AM-10,20190617_191000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 19:10,60.00046875,,Recorded at 19:10:00 17/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:15:11-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190621_200000.WAV,GRABADOR-SDZG-AM-10,20190621_200000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 20:00,60.00046875,,Recorded at 20:00:00 21/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:33:20-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190628_214000.WAV,GRABADOR-SDZG-AM-10,20190628_214000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 21:40,60.00046875,,Recorded at 21:40:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.7V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:05:18-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190612_225000.WAV,GRABADOR-SDZG-AM-10,20190612_225000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 22:50,60.00046875,,Recorded at 22:50:00 12/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:53:22-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190618_230000.WAV,GRABADOR-SDZG-AM-10,20190618_230000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 23:00,60.00046875,,Recorded at 23:00:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:20:23-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190616_003000.WAV,GRABADOR-SDZG-AM-11,20190616_003000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 00:30,60.00046875,,Recorded at 00:30:00 16/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:52:18-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190621_010000.WAV,GRABADOR-SDZG-AM-11,20190621_010000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 01:00,60.00046875,,Recorded at 01:00:00 21/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:54:30-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190620_023000.WAV,GRABADOR-SDZG-AM-11,20190620_023000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 02:30,60.00046875,,Recorded at 02:30:00 20/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:42:51-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190628_034000.WAV,GRABADOR-SDZG-AM-11,20190628_034000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 03:40,60.00046875,,Recorded at 03:40:00 28/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.8V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:22:54-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190616_041000.WAV,GRABADOR-SDZG-AM-11,20190616_041000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 04:10,60.00046875,,Recorded at 04:10:00 16/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:54:11-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190619_052000.WAV,GRABADOR-SDZG-AM-11,20190619_052000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 05:20,60.00046875,,Recorded at 05:20:00 19/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:31:55-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190622_065000.WAV,GRABADOR-SDZG-AM-11,20190622_065000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 06:50,60.00046875,,Recorded at 06:50:00 22/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:09:55-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190629_074000.WAV,GRABADOR-SDZG-AM-11,20190629_074000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 07:40,60.00046875,,Recorded at 07:40:00 29/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.7V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:37:24-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190613_082000.WAV,GRABADOR-SDZG-AM-11,20190613_082000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 08:20,60.00046875,,Recorded at 08:20:00 13/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.5V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:19:13-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190624_091000.WAV,GRABADOR-SDZG-AM-11,20190624_091000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 09:10,60.00046875,,Recorded at 09:10:00 24/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:36:00-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190628_102000.WAV,GRABADOR-SDZG-AM-11,20190628_102000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 10:20,60.00046875,,Recorded at 10:20:00 28/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.8V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:26:21-08:00,WAV,WAV,audio/x-wav
